Water Pump ID,Distance to Nearest Town,Population Served,Installation Year,Water Pump Age,GPS Coordinates,Functioning Status,Water Source Type_['Borehole'],Water Source Type_['Lake'],Water Source Type_['River'],Water Source Type_['Well'],Water Quality_['Clean'],Water Quality_['Contaminated'],Funder_['Oxfam'],Funder_['Red Cross'],Funder_['UNICEF'],Funder_['USAID'],Funder_['World Bank'],Payment Type_['Free'],Payment Type_['Pay per use'],Pump Type_['Hand Pump'],Pump Type_['Motorized Pump'],Pump Type_['Solar Pump']
1679,0.4569165860572713,1.1037286629533123,-0.9371616045811417,0.937161604581147,"(-20.643297661807164, 20.474719521421683)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4182,1.3996590118955567,-0.7375073628558495,-0.3698178514427075,0.36981785144271273,"(-19.518786296196662, 27.712037140022673)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1680,0.8195098267643042,0.36723425262964754,0.3109946523234135,-0.3109946523234083,"(-23.641181300112883, 27.358301441629347)",1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
1681,-1.7911615063263326,1.1037286629533123,-0.5967553526980812,0.5967553526980864,"(-21.851224879349314, 26.360430061546488)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1682,1.2546217156127437,-1.1057545680176817,-0.9371616045811417,0.937161604581147,"(-19.124665072685083, 26.958691401874596)",1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1684,-0.1957512472153879,-0.3692601576940171,1.5591509092279687,-1.5591509092279636,"(-22.125431465138167, 23.34736159965877)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1685,-0.1957512472153879,1.1037286629533123,0.8783384054618477,-0.8783384054618425,"(-19.541868344150735, 25.47831732871911)",1,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
1686,1.54469630817837,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-20.28440478645234, 20.52225572015283)",1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1687,-1.6461242100435194,-1.1057545680176817,-0.48328660207039437,0.4832866020703996,"(-19.23332274586693, 20.1474025520358)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1688,-1.4285682656192997,-2.9469905938268433,0.42446340295110035,-0.42446340295109514,"(-18.470035790226113, 23.71572118161676)",0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
1689,0.166841993491645,-0.0010129525321847855,0.5379321535787872,-0.537932153578782,"(-22.014967294370415, 22.0810206869608)",1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1690,-1.718642858184926,-0.0010129525321847855,0.19752590169572667,-0.19752590169572143,"(-21.62032719655471, 25.02172441042839)",0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1691,-1.6461242100435194,-0.7375073628558495,1.2187446573449083,-1.218744657344903,"(-21.645312292774282, 26.17386981848219)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1692,0.4569165860572713,-0.3692601576940171,0.08405715106803985,-0.0840571510680346,"(-22.377700147278116, 27.22402074950335)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
1693,1.0370657711885238,1.8402230732769769,-0.710224103325768,0.7102241033257732,"(-21.141957742221724, 26.115444211493323)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1695,-1.718642858184926,-1.474001773179514,1.6726196598556555,-1.6726196598556504,"(-20.417135233285098, 20.538328921184533)",1,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
4183,0.7469911786228977,-1.1057545680176817,-0.3698178514427075,0.36981785144271273,"(-21.858798018697776, 20.343725383842138)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1696,-0.6308631360638274,-0.7375073628558495,0.651400904206474,-0.6514009042064688,"(-23.16143814484134, 26.23465612081185)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1697,0.8920284749057108,0.36723425262964754,0.651400904206474,-0.6514009042064688,"(-22.921002807461566, 21.077104055551178)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1698,-1.5736055619021128,-0.3692601576940171,0.3109946523234135,-0.3109946523234083,"(-21.85497998207338, 21.07817385334417)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1699,1.54469630817837,1.4719758681151445,0.3109946523234135,-0.3109946523234083,"(-18.208006710207943, 22.968740823447458)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1700,-0.5583444879224208,-1.1057545680176817,1.445682158600282,-1.4456821586002766,"(-20.684408259860394, 25.61157365066331)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1701,0.166841993491645,-0.7375073628558495,0.651400904206474,-0.6514009042064688,"(-23.755836013365563, 26.111918528534595)",0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
1702,0.5294352341986779,0.7354814577914799,-0.8236928539534549,0.8236928539534601,"(-17.55081307184155, 20.93381136509933)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1704,-0.05071395093257474,-0.3692601576940171,0.19752590169572667,-0.19752590169572143,"(-21.014838621474105, 23.06803817708949)",1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
1705,-0.12323259907398132,-0.0010129525321847855,1.6726196598556555,-1.6726196598556504,"(-19.12851383406643, 25.960378050851585)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1706,0.8920284749057108,0.7354814577914799,0.9918071560895345,-0.9918071560895293,"(-18.55676541472173, 24.533969639326827)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1707,1.9798081970268093,-2.210496183503179,-1.6179741083472627,1.617974108347268,"(-19.626336232337373, 27.765290557708905)",1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1708,1.6172149563197766,-1.474001773179514,0.7648696548341609,-0.7648696548341556,"(-20.413956534357705, 28.500657156812245)",1,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
1709,-1.5736055619021128,0.7354814577914799,0.5379321535787872,-0.537932153578782,"(-20.96148806305738, 20.901019606319252)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1710,0.166841993491645,-1.1057545680176817,0.5379321535787872,-0.537932153578782,"(-19.449027491549952, 19.430805843154968)",1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1711,-1.356049617477893,-0.7375073628558495,0.5379321535787872,-0.537932153578782,"(-22.179176501502113, 22.966285545941442)",0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1712,0.09432334535023841,-2.578743388665011,-0.8236928539534549,0.8236928539534601,"(-21.49683645590976, 27.026072967984955)",0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1713,0.31187928977445817,-0.0010129525321847855,1.2187446573449083,-1.218744657344903,"(-21.97703562572778, 25.654650014152097)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
1715,0.166841993491645,-0.7375073628558495,-1.7314428589749495,1.7314428589749549,"(-21.26073851505006, 21.48644686691155)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
1716,0.9645471230471173,-0.3692601576940171,0.3109946523234135,-0.3109946523234083,"(-23.45361917761129, 24.28603018054801)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1717,0.31187928977445817,-1.1057545680176817,1.3322134079725951,-1.3322134079725898,"(-20.558594977046916, 28.241537920394993)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
1718,-1.2835309693364865,0.36723425262964754,-0.9371616045811417,0.937161604581147,"(-23.83135514934695, 25.895585028494402)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1719,-0.1957512472153879,0.36723425262964754,-1.1640991058365153,1.1640991058365207,"(-17.99585233093528, 28.018555903582097)",1,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
1720,-0.4133071916396076,-0.3692601576940171,-1.0506303552088285,1.0506303552088339,"(-21.49596920012715, 25.628115594532943)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
1721,0.8195098267643042,-0.3692601576940171,-0.9371616045811417,0.937161604581147,"(-22.303760897011365, 25.442002724792744)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1722,0.5294352341986779,0.7354814577914799,0.651400904206474,-0.6514009042064688,"(-20.10179694718581, 23.97801800714134)",1,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1723,-0.4133071916396076,-0.0010129525321847855,-0.48328660207039437,0.4832866020703996,"(-22.5167739119556, 27.85175665030875)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1724,1.7622522526025897,1.1037286629533123,-0.14288035018733383,0.14288035018733908,"(-21.694156233785257, 25.432393185100217)",1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1726,2.414920085875249,-0.3692601576940171,0.08405715106803985,-0.0840571510680346,"(-23.52322320101691, 21.350317208760668)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1727,-1.0659750249122668,-1.1057545680176817,0.3109946523234135,-0.3109946523234083,"(-18.295710794617243, 21.871193672631826)",1,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
1728,-0.6308631360638274,-0.7375073628558495,0.3109946523234135,-0.3109946523234083,"(-18.589990964837924, 21.97891308935244)",1,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1729,0.166841993491645,1.1037286629533123,0.5379321535787872,-0.537932153578782,"(-21.5472510438918, 19.188816605714166)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1730,-0.9934563767708603,-1.8422489783413465,1.445682158600282,-1.4456821586002766,"(-23.06533419482693, 20.925716918385877)",0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1731,-0.12323259907398132,1.8402230732769769,1.1052759067172213,-1.1052759067172162,"(-21.013154439124783, 21.334640842540225)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
4184,0.8195098267643042,1.8402230732769769,0.19752590169572667,-0.19752590169572143,"(-18.799512883193202, 27.327740456628476)",0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
1732,1.54469630817837,-0.0010129525321847855,-1.3910366070918891,1.3910366070918943,"(-22.988314645156155, 27.997323467204044)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
4185,-1.2835309693364865,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-18.176865254969147, 25.744779240602636)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
1733,0.166841993491645,0.36723425262964754,0.08405715106803985,-0.0840571510680346,"(-22.318028102888267, 19.09276230242214)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1735,0.8195098267643042,-1.8422489783413465,0.42446340295110035,-0.42446340295109514,"(-20.535321955697338, 21.494893555543804)",1,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1736,1.54469630817837,0.7354814577914799,-1.0506303552088285,1.0506303552088339,"(-23.794680227026845, 22.976892546460853)",1,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1737,0.5294352341986779,1.8402230732769769,0.9918071560895345,-0.9918071560895293,"(-20.25257397670804, 21.554110029996856)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1738,1.182103067471337,-1.474001773179514,-0.710224103325768,0.7102241033257732,"(-23.589885402715442, 28.818603625854767)",0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1739,1.0370657711885238,-0.0010129525321847855,1.3322134079725951,-1.3322134079725898,"(-22.872412975739497, 19.630570225493152)",1,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1740,-0.26826989535679446,-0.3692601576940171,-0.3698178514427075,0.36981785144271273,"(-23.9451048668518, 25.94352041056535)",0,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1741,-0.12323259907398132,-1.8422489783413465,-1.504505357719576,1.504505357719581,"(-19.65196164700178, 26.66709919284511)",0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1742,-1.1384936730536734,-0.0010129525321847855,0.19752590169572667,-0.19752590169572143,"(-20.856362827825446, 27.17144829954055)",0,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
